DATETIME,QUESTIONNAIRE_TYPE,AGE,ID_NUMERO_TEL,SEXE_MASC,SEXE_FEM,SEXE_COMMENT,HANDICAP,HANDICAP_SOURD,HANDICAP_DEFICIENT_AUDITIF,HANDICAP_AVEUGLE,HANDICAP_DEFICIENT_VISUEL,HANDICAP_MOTEUR,HANDICAP_AUTRE,HANDICAP_AUTRE_COMMENT,LANGUE_COURANTE_1,LANGUE_COURANTE_2,LANGUE_COURANTE_3,LANGUE_COURANTE_4,LANGUE_FREQUENTE_1,LANGUE_FREQUENTE_2,LANGUE_FREQUENTE_3,LANGUE_FREQUENTE_4,LANGUE_MATERNELLE_1,LANGUE_MATERNELLE_2,LANGUE_MATERNELLE_3,LANGUE_MATERNELLE_4,NIVEAU_ETUDE,NIVEAU_SECONDAIRE_CHOIX,NIVEAU_SUPERIEUR_CHOIX,PROFESSION_ADMINISTRATION,PROFESSION_AGRICULTURE_VITICULTURE,PROFESSION_ARTISANAT,PROFESSION_CADRE,PROFESSION_COMMERCE,PROFESSION_ELEVE_ETUDIANT,PROFESSION_EMPLOYE_OUVRIER,PROFESSION_ENSEIGNEMENT,PROFESSION_METIERS_SANTE,PROFESSION_METIERS_SPECTACLE,PROFESSION_PROFESSION_LIBERALE,PROFESSION_RETRAITE,PROFESSION_SANS_ACTIVITE_PROFESSIONNELLE,PROFESSION_METIER_AUTRE,PROFESSION_ENSEIGNEMENT_CHOIX,PROFESSION_METIER_AUTRE_COMMENT,CODE_POSTAL,DUREE_VIE_DPT,TYPE_TELEPHONE,TYPE_TELEPHONE_AUTRE_COMMENT,ABONNEMENT_ILLIMITE,TEMPS_UTILISATION_SMS,ENVOI_SMS_SEMAINE,RECEPTION_SMS_SEMAINE,UTILISATION_T9,DESTINATAIRE_AMIS,DESTINATAIRE_COLLEGUES,DESTINATAIRE_FAMILLE,DESTINATAIRE_COMPAGNON,DESTINATAIRE_CONCOURS,DESTINATAIRE_AUTRE,DESTINATAIRE_AUTRE_COMMENT,REDACTION_SMS,UTILISATION_CHAT,UTILISATION_FORUM,UTILISATION_COURRIER_ELECTRONIQUE,UTILISATION_RESEAUX_SOCIAUX,UTILISATION_AUTRE,UTILISATION_AUTRE_COMMENT,RAISON_REDAC_SMS_PRIX,RAISON_REDAC_SMS_DERANGER,RAISON_REDAC_SMS_ALLER_VITE,RAISON_REDAC_SMS_AIME_PAS_TELEPHONER,RAISON_REDAC_SMS_AUTRE,RAISON_REDAC_SMS_AUTRE_COMMENT,RAISON_ECRITURE_SMS_RAPIDE,RAISON_ECRITURE_SMS_JOUER_LANGUE,RAISON_ECRITURE_SMS_COMPLICITE,RAISON_ECRITURE_SMS_AUTRE,RAISON_ECRITURE_SMS_AUTRE_COMMENT,APPORT_ECRITURE_SMS,AVENIR_SMS,CODE_MIXING,LANGUE_MIXING_1,LANGUE_MIXING_2,LANGUE_MIXING_3,LANGUE_MIXING_4,CODE_SWITCHING,LANGUE_SWITCHING_1,LANGUE_SWITCHING_2,LANGUE_SWITCHING_3,LANGUE_SWITCHING_4,COMPREHENSION_ECRITURE_SMS,SOUVENIR_SMS,DUREE_LECTURE,DUREE_LECTURE_REEL,TYPE_LECTURE_JOURNAL,TYPE_LECTURE_BD,TYPE_LECTURE_WEB,TYPE_LECTURE_LIVRES,TYPE_LECTURE_AUTRE,TYPE_LECTURE_AUTRE_COMMENT,ECRITURE_PAPIER,TYPE_ECRITURE_COURSES,TYPE_ECRITURE_COURRIER,TYPE_ECRITURE_JOURNAL,TYPE_ECRITURE_PETITS_MOTS,TYPE_ECRITURE_NOTES_PRO,TYPE_ECRITURE_AUTRE,TYPE_ECRITURE_AUTRE_COMMENT,ECRITURE_FREQ
2011-09-22 18:23:44,consentement+questionnaire,16,21,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,cat,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,66670,10,classique,,oui,1 a 3,50 a 100,50 a 100,non,6,0,5,4,0,0,,redaction_ortho_standard,rarement,souvent,souvent,tres_souvent,,,1,1,1,0,0,,0,0,0,0,,,,oui,fre,cat,,,non,fre,,,,oui_mais,francais_standard,5.238095238095238,4,1,1,1,1,0,,oui,0,0,0,0,1,0,,tres_souvent
2011-09-22 18:32:45,consentement+questionnaire,13,57,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,college,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,21110,,blackberry,,non,plus de 5,50 a 100,20 a 50,non,6,0,3,5,3,0,,redaction_ecriture_sms,tres_souvent,jamais,rarement,jamais,,,1,0,1,0,0,,1,0,1,0,,les avantage des SMS c'est que sa vas plus vite pour écrire .,oui je pense que a l'avenir il y aura toujours des SMS .,oui,eng,fre,,,non,,,,,oui,ecriture_sms,0,0,1,1,0,0,0,,oui,1,0,0,1,1,0,,souvent
2011-09-22 18:52:30,consentement+questionnaire,17,7,,1,,0,0,0,0,0,0,0,,fre,spa,eng,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,33500,,blackberry,,oui,1 a 3,50 a 100,50 a 100,non,6,3,1,0,0,0,,redaction_ortho_standard,jamais,jamais,parfois,parfois,,,1,0,0,1,0,,0,0,0,0,,"Avantages : Rapide aussi bien lors de l'écriture que de la lecture ( compréhension )

Inconvénients : Ne favorise pas l'apprentissage de l'orthographe correcte !!!

( Outre ce type d'inconvénients, écrire en langage sms fais ""mauvais genre"" )","Je pense que les sms seront toujours utilisés : ils permettent de communiquer discrètement dans beaucoup d'endroits où l'élevation de la voix est mal vue ( transports en commun, cours, et tous autre endroit où l'on doit avoir un minimum de conduite ). Ensuite ils permettent d'exprimer des sentiments qu'on aurait pas osé avouer ""en face"" ou au téléphone où l'on est obligé de parler à voix haute. Les sms sont pratiques pour retenir des infos, ex : devoirs ( "" exo x, page y "" ) au lieu de chercher partout un post-it pour noter ce qu'on vient de nous dire au téléphone.
En plus de tout ça, les forfaits sont généralement adaptés à l'envoi  illimité de textos.
Et les smartphones facilitent l'écriture de textos.

Alors oui je pense qu'ils ont encore un grand avenir devant eux !",oui,fre,ita,spa,,oui,fre,spa,,,oui_mais,francais_standard,4.190476190476191,3,1,0,0,1,0,,oui,0,1,1,0,1,0,,souvent
2011-09-22 19:10:51,consentement+questionnaire,16,431,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,92210,,blackberry,,oui,1 a 3,plus de 100,plus de 100,non,6,0,4,0,0,0,,redaction_melange,rarement,rarement,parfois,tres_souvent,,,1,0,1,0,0,,1,0,0,0,,"Avantages : Plus rapid que d'appeller,on peut dire des choses que l'on ose pas dire en face 
Inconvénient: il ne faut pas que envoyer des sms il faut aussi voir la personne","Oui , on l'utilise tellement aujour'dhui que je vois mal comment cela pourrait disparaitre",oui,fre,eng,,,non,,,,,oui_mais,francais_standard,2.0952380952380953,1,1,0,1,1,0,,oui,0,1,1,1,1,0,,tres_souvent
2011-09-22 19:10:04,consentement+questionnaire,17,195,,1,,0,0,0,0,0,0,0,,fre,,,,fre,spa,eng,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,50110,,blackberry,,oui,3 a 5,plus de 100,plus de 100,non,6,0,2,3,0,0,,redaction_soit_soit,rarement,jamais,jamais,tres_souvent,,,0,1,1,0,0,,1,0,1,0,,Les inconvénients sont les fautes d'orthographes très fréquentes. Et parfois la personne ne répond pas immédiatement aux textos. ,"Oui, car je constate que les textos sont de plus en plus utilisés. Il y a à peine deux mois mes parents ne savaient pas comment les utiliser. Depuis qu'ils ont un un téléphone plus récent cela à completement changé leur point de vue sur les textos et les utilisent très souvent. Donc je pense que oui les textos continueront à être utilisés et le nombre ne peux que augmenter. ",oui,eng,fre,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,oui,0,0,0,0,1,0,,souvent
2011-09-22 19:06:35,consentement+questionnaire,27,506,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,administration et communication (spectacle vivant) + infographie,34000,,classique,,non,plus de 5,5 a 10,5 a 10,non,6,1,3,0,0,0,,redaction_melange,jamais,jamais,tres_souvent,rarement,parfois,skype,0,1,1,0,0,,1,1,0,1,par habitude,"avantage : on peut en ""dire"" davantage en un seul sms, inconvénients : cela peut poser des problèmes de compréhension, donner une image négative de la personne","à vrai dire, depuis que j'ai un forfait téléphone illimité (ligne fixe) vers les portables j'en envoie beaucoup moins, mais de là à penser que cette pratique pourrait disparaitre... en tout cas chez les adolescents, à mon avis, ce n'est pas pour demain (principalement dans la mesure où certaines choses resteront toujours plus faciles à écrire qu'à dire en face à face...). Enfin, à voir suivant ce que nous offrirons les évolutions technologiques à venir.",oui,fre,spa,eng,oci,non,,,,,oui,pas_opinion,5.238095238095238,4,1,0,1,1,0,,oui,1,1,0,1,1,0,,tres_souvent
2011-09-22 19:41:05,consentement+questionnaire,16,15,1,,,0,0,0,0,0,0,0,,fre,eng,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,95450,,blackberry,,oui,1 a 3,50 a 100,50 a 100,non,6,0,3,0,1,0,,redaction_ortho_standard,rarement,parfois,parfois,souvent,,,1,1,1,1,0,,0,0,0,0,,"Ce n'est pas beau et donne un style ""illettré"".","Je pense que les SMS vont être remplacés peu à peu par les e-mails, offrant plus de fonctionnalités, notamment du fait du développement de l'internet mobile et des smartphones.",oui,fre,eng,,,non,,,,,oui_mais,francais_standard,5.238095238095238,4,1,1,1,1,1,cours,oui,0,0,0,0,1,0,,tres_souvent
2011-09-22 20:31:27,consentement+questionnaire,16,293,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,38000,,classique,,oui,moins de 1,20 a 50,20 a 50,oui,5,0,3,6,0,0,,redaction_ortho_standard,jamais,jamais,parfois,tres_souvent,,,1,0,0,0,0,,1,0,0,0,,c'est plus rapide mais on ne comprend pas toujours vraiment bien et ce n'est pas agréable à lire ,"oui car c'est rapide et surtout gratuit, il permet d'entretenir des relation sans forcément appeler ",non,,,,,non,,,,,oui_mais,francais_standard,4.190476190476191,3,1,1,0,1,1,des manuels scolaires et des cours ,oui,0,1,0,0,1,0,,souvent
2011-09-22 20:52:34,consentement,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-22 20:59:02,consentement+questionnaire,15,333,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,22500,,iphone,,oui,1 a 3,plus de 100,plus de 100,non,5,0,0,6,1,0,,redaction_melange,parfois,jamais,parfois,tres_souvent,,,1,1,0,1,0,,1,0,0,0,,"Ils permettent de rester en contact, d'obtenir des informations ( devoirs...) rapidement et à plusieurs personnes en même temps, dans certains endroits téléphoner est inaproprié mais les sms si.","Oui, par moi en tout cas.",non,,,,,non,,,,,oui,pas_opinion,6.285714285714286,5,1,0,1,1,0,,oui,1,0,0,0,1,0,,tres_souvent
2011-09-22 21:18:14,consentement+questionnaire,15,170,1,,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,75008,,iphone,,oui,3 a 5,10 a 20,10 a 20,non,6,3,4,5,2,0,,redaction_ortho_standard,parfois,souvent,rarement,tres_souvent,,,0,0,1,1,0,,0,0,0,1,Je n'aime pas,"Aujourd'hui avec un accès facile je trouve que sa fait débile, mal éduqué.","Pour écrire normalement oui.
Après quand il y aura la télépathie ce sera une autre histoire :D",oui,fre,eng,spa,ara_c,non,,,,,oui_mais,francais_standard,4.190476190476191,3,1,0,1,0,0,,oui,0,0,0,0,1,0,,souvent
2011-09-22 21:17:34,consentement+questionnaire,15,91,1,,,0,0,0,0,0,0,0,,fre,,,,fre,ger,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,secondaire,,16000,,autre,Téléphone tactile basique (Samsung),oui,plus de 5,plus de 100,plus de 100,non,6,0,5,0,0,0,,redaction_ortho_standard,souvent,tres_souvent,rarement,parfois,,,1,1,1,1,0,,0,0,0,0,,"C'est illisible, ridicule, enlève toute crédibilité à l'interlocuteur et donne aux adultes une image pitoyable de l'adolescence.
Je m'arrêterai là pour ne pas tomber dans la vulgarité. Sachez seulement que tous mes amis pensent comme moi, et que si je reçois un SMS écrit ainsi, je le supprime sans même le lire.","Les SMS sont actuellement le moyen de communication le plus simple, et le plus rapide, pour une personne habituée. De nos temps, tout le monde a son portable dans sa poche. C'est également le moins cher, généralement. Ils auront donc de l'avenir tant qu'une nouvelle technologie ne les détrônera pas.",non,,,,,oui,fre,ger,,,non,francais_standard,13.619047619047619,12,1,1,1,1,1,"Livres scolaires, exercices, cours, et tout ce qui entre dans le cadre scolaire.",oui,0,0,0,0,1,1,Chansons,souvent
2011-09-22 21:42:22,consentement+questionnaire,18,447,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,ita,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,95230,,iphone,,oui,plus de 5,50 a 100,50 a 100,non,4,0,2,6,0,0,,redaction_ortho_standard,rarement,jamais,parfois,souvent,,,1,0,1,0,0,,0,0,0,1,"à l'étrangé, pour essayer de limiter le nombre de pages (moin cher)","Les inconvénients sont que les SMS sont moins beaux, c'est moins agréable à  lire. Mais à l'étranger écrire en langage SMS est utile, ça limite le nombre de page et donc le SMS coute moins cher.","Oui, je pense, car ce moyen de communication est très pratique et rapide.",non,,,,,non,,,,,oui,francais_standard,4.190476190476191,3,1,0,1,1,0,,oui,1,1,0,1,1,0,,souvent
2011-09-22 21:38:52,consentement+questionnaire,14,467,,1,,0,0,0,0,0,0,0,,fre,eng,spa,,fre,,,,fre,,,,niveau_secondaire,college,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,78800,,iphone,,oui,1 a 3,20 a 50,20 a 50,non,6,2,1,0,1,0,,redaction_melange,tres_souvent,rarement,rarement,tres_souvent,,,0,1,1,0,0,,1,0,1,0,,UN SMS EST TRES PRATIQUE CAR IL PERMET DE PARLER AVEC NOS AMI EN POUVANT FAIRE QUELQUE CHOSE A COTER OU JUSTE PRENDRE DES NOUVELS VITE FAIT.POUR LES INCONVENIENT JE DIRAI QUE C MOIN FORT QUNE VRAI DISCUTION.MAIS POUR MOI CA RESTE LE MEILLEUR MOYEN  DE COMMUNIQUER,OUI CAR JE NE VOIT PAS DE RAISON PK CA S'ARRETERAI,oui,fre,eng,,,non,,,,,oui_mais,pas_opinion,9.428571428571428,8,1,0,1,1,1,conversation,oui,0,0,1,1,1,0,,souvent
2011-09-22 21:37:00,consentement+questionnaire,18,244,,1,,0,0,0,0,0,0,0,,fre,spa,,,fre,,,,fre,,,,niveau_superieur,,bac,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34090,1,classique,,oui,3 a 5,20 a 50,20 a 50,non,6,0,1,2,0,0,,redaction_ortho_standard,jamais,jamais,souvent,souvent,,,1,0,0,0,1,parce qu'un appel n'est pas nécessaire pour le type d'information que j'envoie par sms,0,0,0,0,,"Les sms me permettent de faire part d'anecdotes, de remarques et parfois de petites blagues avec mes amis. Le plus souvent je m'en sert pour transmettre une information à propos d'un sujet sur lequel je me sens complice de mon destinataire. Mais généralement ces informations ne sont pas importantes et il est vrai que je pourrais très bien me passer du sms. L'avantage est que le destinataire peut lire le message quand il veut, contrairement à l'appel qui oblige le destinataire à répondre ou qui énerve l'expéditeur a qui on ne répond pas illico.","Certainement, sauf si les téléphones classiques n'existent plus, auquel cas les courriels bref prendront plus d'importance.",non,,,,,non,,,,,oui,pas_opinion,0,0,1,1,1,1,0,,oui,1,1,0,0,1,0,,tres_souvent
2011-09-22 21:32:41,consentement+questionnaire,15,384,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,spa,chi,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,75014,,blackberry,,oui,1 a 3,50 a 100,50 a 100,oui,6,0,4,0,0,0,,redaction_melange,jamais,jamais,parfois,tres_souvent,,,1,0,1,0,0,,0,0,0,0,,"On est moins bien compris par le destinataire, il y a toujours une ambiguïté. Egalement, cela prend plus longtemps à lire/écrire, au final, on va plus vite en écrivant normalement. Je trouve aussi qu'écrire en écriture SMS baisse mon niveau d'orthographe.","Cela me semble très probable, car c'est moyen de communication simple, effiv=cace et rapide, qui fait passer le temps mais qui crée aussi une sorte de ""barrière"" entre les deux personnes, ce qui permet de parler plus librement. Néanmoins, cette ""barrière"" peut poser quelques problèmes notamment de communication",oui,fre,eng,,,oui,eng,fre,spa,,oui_mais,pas_opinion,4.190476190476191,3,1,0,1,1,0,,oui,1,1,0,1,1,0,,tres_souvent
2011-09-22 23:28:53,consentement+questionnaire,16,489,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,ger,,fre,pol,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,62110,,iphone,,oui,3 a 5,plus de 100,plus de 100,oui,5,3,2,6,0,0,,redaction_melange,jamais,jamais,parfois,tres_souvent,,,1,0,0,0,0,,1,0,0,0,,"On ne comprend pas toujours.

Ça va plus vite à écrire.","Oui, bien sur! C'est plus discret qu'un appel téléphonique par exemple, en cours !",non,,,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,0,1,0,,oui,0,0,0,0,1,0,,tres_souvent
2011-09-23 01:43:49,consentement+questionnaire,18,492,,1,,0,0,0,0,0,0,0,,fre,eng,ger,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,34000,9,blackberry,,oui,plus de 5,plus de 100,plus de 100,non,6,0,3,6,0,0,,redaction_ortho_standard,jamais,jamais,tres_souvent,souvent,,,1,0,0,0,0,,1,0,0,0,,"Pour moi les SMS sont des messages au même titre qu'un e-mail ou une lettre, et le seul intérêt que je trouve à écrire en ""langage SMS"", c'est, (par exemple, lorsque je n'ai plus de batterie, que je suis dans une situation qui demande de la rapidité) de pouvoir écrire quelques mots en abrégé, voire parfois en phonétique.. Pour le reste, je trouve que l'usage qu'on fait du ""langage SMS"" est souvent mauvais, et ce dernier se révèle néfaste pour, par exemple, certains jeunes qui ne sont pas capables d'aligner deux phrases sans faire de fautes.","Je pense qu'en effet, les SMS ont encore de beaux jours devant eux. Par contre, en grandissant, on s'aperçoit que beaucoup de gens prennent la peine d'écrire correctement, ou du moins en abrégé, pas forcément en phonétique.. (Plus tellement de CC T OU REPON JTM"" ou des horreurs du genre, peut être que cela reste utilisé par certains, mais les jeunes, passés 17 ans, prennent plus souvent le temps d'écrire correctement. Tant mieux !)",oui,fre,eng,ger,,oui,fre,ger,eng,,oui_mais,francais_standard,4.190476190476191,3,1,0,1,1,0,,oui,1,1,0,1,1,0,,tres_souvent
2011-09-23 06:07:17,consentement+questionnaire,15,471,1,,,0,0,0,0,0,0,0,,fre,ita,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,54740,,blackberry,,oui,moins de 1,plus de 100,plus de 100,non,5,0,3,0,0,0,,redaction_melange,jamais,jamais,parfois,souvent,,,0,0,1,0,0,,1,0,0,0,,rapidité,oui,non,,,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,0,1,1,1,0,,oui,0,0,0,0,1,0,,souvent
2011-09-23 08:19:32,consentement+questionnaire,20,265,,1,,0,0,0,0,0,0,0,,fre,,,,fre,eng,,,fre,,,,niveau_superieur,,bac_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34170,13,iphone,,oui,plus de 5,plus de 100,plus de 100,oui,6,5,3,6,0,0,,redaction_melange,jamais,parfois,parfois,tres_souvent,,,1,1,1,0,0,,1,0,0,0,,"Avantages : On peut exprimer plus de choses par SMS. On a moins honte de dire certaines choses, comme nos sentiments par exemple. Puis parfois, juste pour dire quelque de rapide, les SMS sont bien plus utiles qu'un appel.
Inconvénients : Selon les SMS que vous envoyez, le destinataire peut les garder en mémoire autant qu'il le veut et peut s'en re-servir à de mauvais fins. C'est pour cela qu'il faut faire attention, malgré tout, à ce qu'on dit.","Oui moi j'en suis persuadée. Même nos parents s'en servent, voire nos grands parents. C'est l'avenir, c'est tellement plus utile que de téléphoner dans certains cas. Un petit mot pour montrer qu'on pense à l'autre par exemple. De plus, avec l'expansion des forfait incluant les SMS illimité (forfait sont d'ailleurs relativement abordable) je m'attend à ce que l'on voit encore plus de monde utiliser les SMS. Pour ma part, tout m'en entourage s'en sert, je ne connais personne qui n'en a pas l'utilité.",oui,fre,eng,spa,,non,,,,,oui_mais,pas_opinion,6.285714285714286,5,0,0,1,1,1,mes cours,oui,0,0,0,0,1,0,,tres_souvent
2011-09-23 08:27:16,consentement+questionnaire,16,348,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,21300,,blackberry,,oui,3 a 5,50 a 100,50 a 100,non,6,0,4,5,2,0,,redaction_ortho_standard,souvent,souvent,parfois,souvent,,,1,0,1,0,0,,1,0,0,0,,Il peux y avoir des sous entendu,"Oui, de plus en plus d'entreprise prennent des forfait illimité, de plus si l'on demander quelque chose a une personne, on peux lui demander et celle ci nous répondre sans complètement interrompre notre activité en cour.",non,,,,,non,,,,,oui_mais,francais_standard,2.0952380952380953,1,1,0,0,0,0,,oui,0,0,0,0,1,0,,tres_souvent
2011-09-23 09:03:02,consentement+questionnaire,19,505,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,42100,,classique,,oui,1 a 3,plus de 100,plus de 100,oui,4,0,4,6,0,0,,redaction_ortho_standard,rarement,jamais,tres_souvent,souvent,,,0,0,0,1,0,,0,0,0,0,,"Selon moi, l'écriture SMS apporte plus d'inconvénients que d'avantages. Déjà, les gens (surtout les jeunes) ne savent plus écrire. Il est très désagréable de lire des mails, des lettres (ou autres) remplis de fautes d'orthographe. La langue française est une magnifique langue, et je trouve cela dommage de la ternir par l'écriture SMS. Par ailleurs, cela va pénaliser beaucoup de monde, particulièrement les élèves. Un jour, par exemple, un professeur d'hitoire-géograhpie nous a rendu des copies. Il était horrifié, car sur l'une d'entre elle était marqué D3 (pour détroit). L'élève ne l'avait même pas fait exprès ! C'est assez troublant...
Ensuite, il me faut parfois déchiffrer les textos que l'on m'envoie en langage sms. ça ne me donne même pas envie de le lire, et encore moins d'y répondre ! Je suis très attachée à ce que tout soit bien écrit (avec les accents, la ponctuation, etc.). Il faut dire que, depuis que j'ai mon portable, les textos sont un peu comme une boîte mail, pour moi. Ayant un forfait sms illimités, je peux me permettre d'envoyer des messages très longs, comme si c'était de vrais mails. Pour moi, c'est une forme de respect d'écrire correctement à la personne à qui j'envoie un message. 
Cependant, il y a un petit avantage que possède le langage sms : parfois, quand on est pressé, il est utile d'écrire un texto en abrégé. Ou bien quand nous sommes à l'étranger et que notre forfait n'est plus illimité, on essaye de réduire au maximum la taille des messages : et dans ce cas, le langage sms s'avère pratique. Ce sont les seuls avantages que je vois. 
Ce que je constate, c'est que plus les jeunes ont un portable tôt, moins ils savent s'exprimer correctement à l'écrit. Personnellement, je n'ai eu mon portable qu'après avoir passé mon Bac, et je me rends compte que c'est une véritable chance : je n'ai pas baigné, dès petite, dans ce milieu où la langue française est abîmée, alors qu'elle est si riche. Je désapprouve totalement le fait que mes parents écrivent eux-mêmes en langage sms. Cela n'incitera jamais mes petits frères à écrire normalement avec leur portable... ","A mon avis, les SMS resteront longtemps dans la tradition. De plus en plus de gens ont des portables, et il est certain que, même lorsqu'ils ont la possibilité de se connecter à internet (donc facebook, boîte mail, etc.), ils préfèreront toujours utiliser les textos pour communiquer avec les autres plutôt que les sites internet. Tout le monde n'a pas une connexion internet sur son portable. Ensuite, le fait que les gens aient leur portable sur eux en permanence assure à l'émetteur que son message sera très rapidement lu. Et la réponse sera elle aussi assez rapide. Les autres moyens de communication demandent un temps d'attente plus élevé. ",non,,,,,non,,,,,oui_mais,francais_standard,6.285714285714286,5,1,0,1,1,1,cours de droit ,oui,0,1,0,1,1,0,,tres_souvent
2011-09-23 10:01:20,consentement+questionnaire,30,178,,1,,0,0,0,0,0,0,0,,fre,spa,,,fre,spa,eng,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,superieur,,34000,,classique,,non,plus de 5,5 a 10,5 a 10,non,1,2,2,5,0,0,,redaction_melange,parfois,jamais,tres_souvent,rarement,,,1,1,0,0,0,,1,0,0,0,,"Ce n'est pas forcément bien compréhensible au premier coup d'oeil. Moins esthétique que la ""vraie langue"". Peut entraîner de fortes confusions orthographiques pour l'écriture ""normale"" de mails, de courriers, etc.","Oui. Sauf si les e-mails les remplacent, ce qui reviendrait à peu près au même.
Ce moyen de communication semble très populaire par sa praticité.",oui,eng,spa,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,1,1,1,0,,oui,1,1,0,1,1,0,,souvent
2011-09-23 11:41:10,consentement+questionnaire,29,81,1,,,1,0,0,0,0,1,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,college,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,34000,24,iphone,,oui,plus de 5,50 a 100,50 a 100,non,4,0,6,6,0,0,,redaction_melange,parfois,parfois,tres_souvent,tres_souvent,,,0,0,1,0,0,,1,0,0,0,,"Donné des nouvelles rapidement
ne pas parlé la belle langue française","Oui biensur, tous le monde utilise les moyens de textos pour se donner des nouvelles rapidement au lieu de appelée à chaque fois",non,,,,,non,,,,,oui,pas_opinion,5.238095238095238,4,1,0,1,0,0,,oui,1,0,0,1,1,0,,tres_souvent
2011-09-23 12:17:03,consentement+questionnaire,18,169,,1,,0,0,0,0,0,0,0,,fre,eng,,,bam,spa,eng,fre,fre,,,,niveau_superieur,,bac_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34000,,classique,,oui,3 a 5,50 a 100,50 a 100,non,5,5,6,0,0,0,,redaction_melange,jamais,jamais,souvent,souvent,,,1,0,1,0,0,,1,0,1,0,,"Quand on reçoit un SMS un n'attend pas forcément que l'écriture soit correcte, nous ne sommes pas exigeants. Ca va plus vite. Les inconvénients sont la perte d'une bonne orthographe par habitude.",Je pense que ce n'est que le début de l'ère des SMS.,oui,eng,spa,,,non,,,,,oui_mais,francais_standard,6.285714285714286,5,1,0,1,1,0,,oui,1,1,1,0,1,0,,tres_souvent
